label,img_id,confidence,xmin,ymin,xmax,ymax
barrier,20200829153758943.mp4_37,0.204264,60.3841,541.154,183.077,594.539
barrier,20200829153758943.mp4_37,0.107259,349.0,345.0,477.0,505.0
barrier,20200829153758943.mp4_17,0.756022,713.52,452.584,742.48,477.584
barrier,20200829153758943.mp4_17,0.708985,1380.06,407.798,1445.42,441.91
barrier,20200829153758943.mp4_17,0.652507,1766.6,373.945,1825.39,404.055
coast,20200829153758943.mp4_17,0.445679,16.4709,330.385,1166.91,608.472
barrier,20200829153758943.mp4_17,0.410319,1659.78,345.237,1725.14,403.842
barrier,20200829153758943.mp4_17,0.410156,1445.67,365.25,1532.5,433.667
barrier,20200829153758943.mp4_17,0.234863,1396.0,413.0,1412.0,424.0
coast,20200829153758943.mp4_17,0.125326,1358.0,331.0,1850.0,455.0
coast,20200829163250129_1.mp4_3,0.816406,1168.97,377.009,1911.68,510.338
coast,20200829155313476.mp4_180,0.867676,1124.52,185.249,1906.29,385.323
barrier,20200829155313476.mp4_180,0.113525,77.0,619.0,103.0,630.0
barrier,20200829153758943.mp4_121,0.899902,967.754,485.346,1073.9,521.319
coast,20200829153758943.mp4_121,0.702474,5.96918,421.427,804.931,523.908
barrier,20200829153758943.mp4_121,0.34847,123.075,496.383,151.541,514.0
coast,20200829153758943.mp4_121,0.109212,1033.0,456.0,1561.0,514.0
coast,20200829160701219_1.mp4_107,0.281576,113.411,468.592,513.447,520.563
coast,20200829160701219_1.mp4_141,0.351969,11.3951,471.698,748.89,537.151
barrier,20200829160701219_1.mp4_282,0.893229,1033.01,499.342,1082.99,538.658
barrier,20200829160701219_1.mp4_282,0.227051,578.0,512.0,592.0,521.0
coast,20200829163250129_1.mp4_168,0.833008,0.0,210.793,1920.0,469.405
barrier,20200829163250129_1.mp4_168,0.693197,1090.34,395.171,1124.73,416.293
barrier,20200829163250129_1.mp4_168,0.261556,641.0,348.0,691.0,374.0
coast,20200829160701219_2.mp4_46,0.748372,1147.76,403.995,1916.72,504.041
barrier,20200829160701219_1.mp4_41,0.863281,826.2,387.06,916.449,436.913
coast,20200829153758943.mp4_160,0.874349,10.6329,146.967,1920.0,444.687
barrier,20200829153758943.mp4_160,0.339111,159.479,433.479,188.521,453.38
barrier,20200829153758943.mp4_160,0.217733,72.0187,428.0,143.321,467.67
barrier,20200829153758943.mp4_75,0.894857,1418.44,418.022,1473.56,444.967
barrier,20200829153758943.mp4_75,0.873372,1179.08,426.67,1246.97,464.985
coast,20200829155313476.mp4_76,0.759114,35.726,395.051,830.716,504.781
barrier,20200829155313476.mp4_76,0.632406,765.624,418.563,790.708,435.271
coast,20200829163250129_1.mp4_6,0.846354,32.6696,281.993,1920.0,453.67
coast,20200829160701219_1.mp4_163,0.626953,188.189,443.809,640.601,493.395
coast,20200829160701219_1.mp4_164,0.271973,1.56822,483.909,410.591,530.0
coast,20200829160701219_1.mp4_65,0.24414,0.0,464.354,589.796,535.417
barrier,20200829153758943.mp4_45,0.91569,980.106,399.099,1028.58,455.862
barrier,20200829153758943.mp4_45,0.874675,1171.4,435.014,1255.29,476.986
barrier,20200829153758943.mp4_45,0.817871,1457.16,456.356,1478.84,468.948
barrier,20200829153758943.mp4_45,0.27832,1825.23,389.815,1890.32,504.185
coast,20200829160701219_2.mp4_1,0.279622,1202.94,361.122,1847.65,420.158
barrier,20200829153758943.mp4_112,0.890625,1620.09,326.474,1647.91,362.526
barrier,20200829153758943.mp4_112,0.847005,1781.34,310.024,1829.3,359.982
barrier,20200829153758943.mp4_112,0.648275,395.361,354.151,422.217,379.004
barrier,20200829153758943.mp4_112,0.156331,425.0,422.0,503.0,452.0
barrier,20200829153758943.mp4_112,0.105469,328.0,428.0,374.0,454.0
coast,20200829160701219_1.mp4_18,0.897786,0.67984,156.789,1905.36,451.686
barrier,20200829160701219_1.mp4_18,0.874674,444.897,424.448,508.406,462.216
barrier,20200829160701219_1.mp4_18,0.384115,869.196,411.598,886.804,419.402
barrier,20200829160701219_1.mp4_18,0.251628,644.0,420.0,662.0,428.0
barrier,20200829153758943.mp4_50,0.902181,752.087,454.406,818.61,526.574
barrier,20200829153758943.mp4_50,0.897135,1013.66,480.326,1086.68,526.339
barrier,20200829153758943.mp4_50,0.846517,1107.09,491.701,1130.27,505.633
barrier,20200829153758943.mp4_50,0.239421,318.0,544.0,330.0,552.0
barrier,20200829153758943.mp4_50,0.132487,1760.0,456.0,1776.0,471.0
coast,20200829160701219_1.mp4_216,0.815755,792.488,274.75,1920.0,474.964
coast,20200829160701219_1.mp4_216,0.106527,837.0,406.0,1237.0,478.0
coast,20200829160701219_1.mp4_62,0.615641,6.10813,388.704,849.798,494.534
barrier,20200829163250129_1.mp4_85,0.891764,1463.0,439.024,1544.37,469.944
barrier,20200829163250129_1.mp4_85,0.878255,1230.01,454.347,1289.99,481.953
barrier,20200829163250129_1.mp4_85,0.865072,164.399,497.019,189.601,509.981
coast,20200829163250129_1.mp4_85,0.792969,32.7923,328.613,1920.0,519.672
barrier,20200829155313476.mp4_78,0.703451,948.224,409.148,971.776,422.852
coast,20200829155313476.mp4_78,0.630208,11.5488,346.797,964.675,456.743
coast,20200829160701219_1.mp4_61,0.171387,20.0,402.0,488.0,458.0
barrier,20200829155313476.mp4_14,0.421387,1720.24,605.205,1790.96,634.795
barrier,20200829155313476.mp4_14,0.346924,1507.75,603.625,1574.0,633.124
barrier,20200829153758943.mp4_1,0.871907,1477.65,407.988,1571.68,459.012
barrier,20200829153758943.mp4_1,0.839681,687.804,302.808,872.266,451.352
barrier,20200829153758943.mp4_1,0.507324,1002.71,387.139,1021.29,397.0
coast,20200829153758943.mp4_1,0.307129,0.0,268.491,968.579,520.913
barrier,20200829153758943.mp4_1,0.237305,255.0,328.0,1321.0,416.0
coast,20200829163250129_1.mp4_17,0.866048,16.988,265.329,1920.0,421.003
barrier,20200829153758943.mp4_138,0.731933,960.157,310.424,996.469,347.929
barrier,20200829153758943.mp4_138,0.605062,1367.17,334.755,1384.83,353.05
coast,20200829160701219_1.mp4_16,0.880859,7.73891,222.783,1912.93,503.61
barrier,20200829160701219_1.mp4_16,0.109212,1640.0,762.0,1862.0,924.0
coast,20200829163250129_1.mp4_40,0.853841,0.333969,354.065,1915.37,554.983
coast,20200829163250129_1.mp4_35,0.812337,89.6151,320.748,1907.35,586.989
barrier,20200829160701219_1.mp4_181,0.375732,457.983,439.322,473.339,449.339
coast,20200829160701219_1.mp4_181,0.314453,11.1366,416.863,510.553,457.882
barrier,20200829153758943.mp4_36,0.871908,852.125,395.387,921.243,445.269
barrier,20200829153758943.mp4_36,0.834147,702.696,393.06,747.988,436.94
barrier,20200829153758943.mp4_36,0.500651,1237.64,392.546,1254.36,402.454
coast,20200829153758943.mp4_36,0.392904,30.2216,249.111,642.889,556.111
coast,20200829153758943.mp4_36,0.157227,1162.0,275.0,1914.0,434.0
barrier,20200829153758943.mp4_36,0.108643,563.0,323.0,639.0,459.0
barrier,20200829153758943.mp4_36,0.100505,1428.0,866.0,1808.0,1072.0
coast,20200829163250129_1.mp4_250,0.884929,28.7059,1.32573,1908.67,480.349
barrier,20200829163250129_1.mp4_250,0.84554,721.334,380.961,828.585,467.439
barrier,20200829163250129_1.mp4_250,0.757975,978.451,395.224,1052.62,435.693
barrier,20200829163250129_1.mp4_250,0.739584,532.091,400.697,661.98,450.949
barrier,20200829163250129_1.mp4_250,0.719726,266.98,416.752,396.902,467.17
barrier,20200829163250129_1.mp4_250,0.480306,1723.56,364.434,1815.87,405.28
barrier,20200829163250129_1.mp4_250,0.368734,1813.24,379.21,1850.76,399.395
barrier,20200829163250129_1.mp4_250,0.239949,408.584,416.715,522.855,463.285
coast,20200829155313476.mp4_114,0.822266,17.2019,420.047,1914.06,667.295
coast,20200829163250129_1.mp4_210,0.836751,18.4906,173.812,1902.17,600.19
barrier,20200829163250129_1.mp4_210,0.460612,809.47,452.923,848.718,478.906
barrier,20200829163250129_1.mp4_210,0.402018,1428.76,383.127,1463.75,405.055
barrier,20200829160701219_2.mp4_11,0.893717,522.348,290.694,728.98,473.3
barrier,20200829160701219_1.mp4_256,0.741211,898.865,435.741,918.491,446.875
barrier,20200829155313476.mp4_72,0.850098,421.928,474.123,552.01,523.544
barrier,20200829155313476.mp4_72,0.755371,1393.82,426.287,1418.18,439.612
coast,20200829155313476.mp4_72,0.411458,19.1123,362.545,1810.71,539.219
coast,20200829155313476.mp4_72,0.153564,255.0,467.0,707.0,543.0
coast,20200829163250129_1.mp4_204,0.866537,5.85293,195.265,1919.66,555.485
barrier,20200829163250129_1.mp4_204,0.296875,1484.35,431.353,1519.0,455.647
barrier,20200829163250129_1.mp4_204,0.252604,1495.0,447.0,1509.0,455.0
barrier,20200829163250129_1.mp4_204,0.209798,99.251,500.0,205.081,541.166
coast,20200829163250129_1.mp4_279,0.908854,34.2178,2.35673,1876.46,496.289
barrier,20200829163250129_1.mp4_279,0.760905,1603.37,466.836,1905.92,730.113
barrier,20200829163250129_1.mp4_279,0.7347,1296.26,401.196,1690.61,579.894
barrier,20200829163250129_1.mp4_279,0.71696,570.146,396.047,901.089,532.602
barrier,20200829163250129_1.mp4_279,0.715007,26.3567,446.155,433.301,704.569
barrier,20200829163250129_1.mp4_279,0.330404,1094.04,371.444,1371.74,508.444
barrier,20200829163250129_1.mp4_279,0.230509,1718.12,406.719,1918.08,523.438
barrier,20200829163250129_1.mp4_279,0.146403,1703.0,754.0,1915.0,848.0
barrier,20200829163250129_1.mp4_279,0.103027,1006.0,575.0,1203.0,648.0
coast,20200829160701219_1.mp4_14,0.762044,1.37634,316.883,1916.57,478.003
barrier,20200829160701219_1.mp4_14,0.204102,242.0,437.0,280.0,460.0
barrier,20200829155313476.mp4_27,0.846191,1609.82,576.458,1645.59,603.182
barrier,20200829155313476.mp4_27,0.831217,1712.04,578.325,1735.96,603.325
barrier,20200829155313476.mp4_27,0.810709,1494.06,579.026,1526.63,612.285
barrier,20200829155313476.mp4_27,0.75651,1532.3,581.148,1561.04,606.813
coast,20200829163250129_1.mp4_207,0.849772,5.67976,208.366,1920.0,604.101
barrier,20200829163250129_1.mp4_207,0.675944,894.269,476.135,912.939,488.523
coast,20200829163250129_1.mp4_45,0.848307,20.9687,273.401,1920.0,511.298
barrier,20200829163250129_1.mp4_45,0.236654,524.0,507.0,550.0,520.0
barrier,20200829163250129_1.mp4_45,0.107829,1758.0,780.0,1908.0,833.0
barrier,20200829153758943.mp4_142,0.874023,1060.37,360.338,1108.3,381.996
coast,20200829153758943.mp4_142,0.656901,5.79311,250.431,785.426,358.467
coast,20200829160701219_1.mp4_17,0.910645,1.98713,149.741,1901.83,459.391
barrier,20200829160701219_1.mp4_17,0.86263,158.686,430.003,211.314,458.329
barrier,20200829160701219_1.mp4_17,0.356933,113.237,434.0,130.763,443.0
coast,20200829155313476.mp4_124,0.888021,0.0,201.408,1920.0,471.664
barrier,20200829160701219_1.mp4_297,0.900228,596.003,361.01,737.319,489.625
barrier,20200829153758943.mp4_127,0.86084,1413.79,472.688,1446.21,488.299
coast,20200829153758943.mp4_127,0.2889,6.34366,471.656,835.269,539.731
coast,20200829155313476.mp4_191,0.325684,18.8706,358.0,678.124,432.443
barrier,20200829163250129_1.mp4_77,0.870768,964.416,532.099,1000.93,554.317
barrier,20200829163250129_1.mp4_77,0.8597,1130.53,514.691,1189.47,540.617
coast,20200829163250129_1.mp4_77,0.8514,41.9023,360.015,1914.77,614.033
barrier,20200829163250129_1.mp4_77,0.7736,333.001,585.104,366.999,596.896
coast,20200829163250129_1.mp4_11,0.671478,454.14,276.348,1853.91,467.465
barrier,20200829163250129_1.mp4_248,0.862793,464.675,427.054,575.325,470.267
barrier,20200829163250129_1.mp4_248,0.85319,728.286,424.167,803.071,478.846
coast,20200829163250129_1.mp4_248,0.851237,20.5828,4.64436,1910.75,498.022
barrier,20200829163250129_1.mp4_248,0.803548,881.149,429.556,949.287,466.444
barrier,20200829163250129_1.mp4_248,0.687663,222.761,435.876,344.112,484.427
barrier,20200829163250129_1.mp4_248,0.471191,1451.31,415.21,1534.69,446.395
barrier,20200829163250129_1.mp4_248,0.411458,107.47,426.94,224.41,481.53
barrier,20200829163250129_1.mp4_248,0.350911,1316.39,418.685,1388.98,446.63
barrier,20200829163250129_1.mp4_248,0.203857,335.257,435.942,444.057,483.971
barrier,20200829163250129_1.mp4_248,0.108398,663.0,444.0,711.0,468.0
coast,20200829163250129_1.mp4_248,0.085856,1310.0,357.0,1910.0,456.0
coast,20200829160701219_1.mp4_137,0.405762,149.889,430.476,929.107,512.026
coast,20200829163250129_1.mp4_187,0.887696,37.3002,175.747,1909.95,492.418
barrier,20200829163250129_1.mp4_187,0.668131,1733.72,376.385,1773.44,396.205
barrier,20200829163250129_1.mp4_187,0.338379,98.0592,427.373,116.568,438.0
barrier,20200829163250129_1.mp4_187,0.107585,308.0,432.0,454.0,480.0
barrier,20200829153758943.mp4_139,0.832031,1224.83,485.561,1253.78,517.476
barrier,20200829153758943.mp4_139,0.403646,1618.26,482.696,1634.87,498.869
barrier,20200829153758943.mp4_143,0.88623,1450.03,428.006,1503.97,451.327
coast,20200829153758943.mp4_143,0.659993,237.432,334.401,828.507,410.293
coast,20200829160701219_1.mp4_215,0.348877,1298.25,497.103,1878.09,542.897
barrier,20200829153758943.mp4_39,0.763998,394.831,490.744,413.169,501.913
barrier,20200829153758943.mp4_39,0.469879,1568.06,263.009,1798.42,397.839
barrier,20200829153758943.mp4_39,0.258626,386.0,489.0,436.0,520.0
barrier,20200829153758943.mp4_39,0.232422,179.0,531.0,195.0,539.0
barrier,20200829153758943.mp4_39,0.124105,528.0,413.0,602.0,499.0
coast,20200829153758943.mp4_39,0.116048,201.0,268.0,1920.0,534.0
coast,20200829155313476.mp4_106,0.901855,4.99801,166.666,1912.67,451.001
barrier,20200829155313476.mp4_106,0.880534,431.65,335.068,538.429,403.554
coast,20200829163250129_1.mp4_48,0.832682,0.0,412.736,1920.0,604.284
barrier,20200829163250129_1.mp4_48,0.239746,576.0,576.0,608.0,593.0
barrier,20200829155313476.mp4_44,0.884766,487.674,582.72,530.982,629.637
coast,20200829155313476.mp4_44,0.870768,863.019,284.011,1920.0,511.311
barrier,20200829155313476.mp4_44,0.583252,310.884,640.29,327.116,652.521
coast,20200829163250129_1.mp4_183,0.884603,0.0,116.33,1914.33,499.992
barrier,20200829163250129_1.mp4_183,0.878743,555.755,409.355,658.89,456.989
barrier,20200829163250129_1.mp4_183,0.216471,1163.0,371.0,1209.0,395.0
barrier,20200829153758943.mp4_80,0.576172,604.72,469.434,621.566,484.423
barrier,20200829153758943.mp4_80,0.570801,540.998,466.415,554.583,483.585
barrier,20200829153758943.mp4_80,0.457031,1119.16,478.421,1139.16,490.421
barrier,20200829153758943.mp4_80,0.448568,480.798,476.599,497.202,485.401
barrier,20200829153758943.mp4_80,0.354248,767.636,470.728,788.179,486.636
barrier,20200829153758943.mp4_80,0.318441,803.346,476.019,818.0,486.327
barrier,20200829153758943.mp4_80,0.224772,837.0,478.0,851.0,487.0
barrier,20200829153758943.mp4_80,0.211426,360.0,481.0,374.0,488.0
coast,20200829163250129_1.mp4_175,0.865234,0.0,304.039,1920.0,532.997
barrier,20200829163250129_1.mp4_175,0.627197,422.406,460.592,480.477,484.408
barrier,20200829163250129_1.mp4_175,0.207357,262.0,452.0,282.0,464.0
barrier,20200829163250129_1.mp4_175,0.104574,1532.0,485.0,1618.0,523.0
barrier,20200829160701219_1.mp4_45,0.885091,567.687,563.339,637.636,596.999
barrier,20200829160701219_1.mp4_45,0.23234,642.741,437.426,773.259,496.0
barrier,20200829160701219_1.mp4_45,0.201172,289.0,40.0,331.0,67.0
barrier,20200829160701219_1.mp4_45,0.101563,542.0,576.0,574.0,594.0
barrier,20200829153758943.mp4_35,0.919271,620.34,379.358,665.66,425.981
barrier,20200829153758943.mp4_35,0.865072,804.814,379.385,894.493,434.603
barrier,20200829153758943.mp4_35,0.411784,446.366,318.754,635.634,432.246
barrier,20200829153758943.mp4_35,0.308268,48.2925,469.177,158.138,515.215
barrier,20200829153758943.mp4_35,0.223796,1168.0,386.0,1184.0,398.0
coast,20200829153758943.mp4_35,0.181437,15.5147,338.386,683.482,530.301
coast,20200829163250129_1.mp4_18,0.871582,13.293,404.725,1920.0,605.711
coast,20200829160701219_1.mp4_154,0.344157,2.08655,373.827,754.601,451.522
barrier,20200829153758943.mp4_166,0.777669,1748.24,370.728,1782.47,408.193
barrier,20200829160701219_1.mp4_268,0.89209,795.721,306.366,816.279,322.301
barrier,20200829160701219_1.mp4_268,0.267904,992.0,294.0,1006.0,306.0
coast,20200829155313476.mp4_60,0.835449,2.72316,224.579,1920.0,414.586
barrier,20200829155313476.mp4_60,0.810384,1360.1,324.264,1490.67,371.651
barrier,20200829155313476.mp4_60,0.421387,1471.35,319.353,1541.84,380.81
barrier,20200829155313476.mp4_60,0.364258,1084.15,372.0,1108.15,388.0
barrier,20200829155313476.mp4_60,0.211914,307.0,376.0,349.0,399.0
barrier,20200829155313476.mp4_60,0.0908203,1071.0,343.0,1117.0,388.0
barrier,20200829160701219_1.mp4_83,0.31958,1415.64,383.0,1458.93,409.644
coast,20200829160701219_1.mp4_83,0.311605,3.11361,379.886,855.189,454.405
barrier,20200829160701219_1.mp4_36,0.870117,1176.04,369.006,1268.64,411.324
coast,20200829160701219_1.mp4_145,0.58138,65.4712,385.839,852.332,459.733
coast,20200829163250129_1.mp4_139,0.835287,6.03001,388.054,1901.89,567.008
barrier,20200829163250129_1.mp4_139,0.689372,1313.03,538.0,1342.97,548.794
barrier,20200829163250129_1.mp4_139,0.111898,567.0,546.0,583.0,556.0
barrier,20200829155313476.mp4_23,0.329101,1733.39,826.718,1847.97,874.641
barrier,20200829163250129_1.mp4_235,0.881022,772.909,388.016,1024.41,503.231
coast,20200829163250129_1.mp4_235,0.835938,23.1168,99.1304,1902.68,477.991
barrier,20200829163250129_1.mp4_235,0.833984,1584.76,452.353,1627.85,472.971
barrier,20200829163250129_1.mp4_235,0.723958,1744.99,419.807,1824.32,453.701
barrier,20200829163250129_1.mp4_235,0.492432,511.281,446.603,538.719,475.191
barrier,20200829163250129_1.mp4_235,0.21696,250.099,436.298,280.634,481.565
barrier,20200829163250129_1.mp4_235,0.201172,100.0,756.0,116.0,766.0
coast,20200829163250129_1.mp4_149,0.83903,0.0,404.462,1920.0,607.065
barrier,20200829163250129_1.mp4_149,0.522624,897.145,553.524,925.379,566.952
barrier,20200829163250129_1.mp4_149,0.484538,1815.82,603.129,1844.18,616.436
barrier,20200829163250129_1.mp4_149,0.227376,658.0,534.0,694.0,552.0
barrier,20200829160701219_1.mp4_272,0.871582,920.035,457.692,945.965,478.948
coast,20200829163250129_1.mp4_107,0.822429,27.0453,393.177,1908.64,578.701
barrier,20200829163250129_1.mp4_107,0.735189,1707.15,533.108,1908.15,625.39
barrier,20200829153758943.mp4_29,0.83138,811.681,372.33,1016.01,505.672
barrier,20200829153758943.mp4_29,0.786133,65.6812,391.438,151.557,510.729
barrier,20200829153758943.mp4_26,0.812826,762.159,217.122,1027.87,410.197
coast,20200829160701219_1.mp4_220,0.742839,1035.93,379.019,1920.0,511.896
barrier,20200829160701219_1.mp4_220,0.20166,445.0,530.0,457.0,537.0
coast,20200829160701219_1.mp4_220,0.178548,1037.0,460.0,1427.0,518.0
barrier,20200829153758943.mp4_68,0.88265,769.43,496.028,809.917,517.972
barrier,20200829153758943.mp4_68,0.876953,591.018,498.006,670.32,540.994
barrier,20200829153758943.mp4_68,0.609945,1524.88,438.439,1558.79,459.604
barrier,20200829153758943.mp4_68,0.569336,1554.73,440.985,1571.74,454.13
barrier,20200829153758943.mp4_68,0.226074,1760.0,439.0,1776.0,447.0
coast,20200829163250129_1.mp4_75,0.810709,63.7964,484.728,1918.99,631.98
barrier,20200829163250129_1.mp4_75,0.780111,1034.08,590.873,1087.36,613.639
barrier,20200829163250129_1.mp4_75,0.745036,332.258,596.396,361.295,607.604
barrier,20200829163250129_1.mp4_75,0.743652,876.768,595.027,909.232,613.23
barrier,20200829163250129_1.mp4_99,0.9139,1309.39,427.998,1517.28,494.999
coast,20200829163250129_1.mp4_99,0.807943,28.1396,326.523,1920.0,526.668
coast,20200829155313476.mp4_158,0.908203,6.64409,250.037,1908.41,556.029
barrier,20200829155313476.mp4_158,0.218262,284.0,518.0,320.0,538.0
barrier,20200829160701219_1.mp4_236,0.45166,1680.56,493.0,1691.44,501.0
barrier,20200829160701219_1.mp4_236,0.14624,52.0,39.0,86.0,64.0
coast,20200829163250129_1.mp4_23,0.812663,0.0,287.617,1916.96,449.343
coast,20200829153758943.mp4_163,0.727051,534.218,172.46,1912.35,389.483
barrier,20200829153758943.mp4_163,0.610759,512.48,358.025,555.937,408.037
barrier,20200829153758943.mp4_163,0.470378,941.616,336.539,959.384,347.461
barrier,20200829153758943.mp4_163,0.424968,749.389,336.639,811.667,373.944
barrier,20200829153758943.mp4_163,0.37443,524.245,401.622,539.755,411.378
barrier,20200829153758943.mp4_163,0.330566,448.654,418.0,474.654,438.0
barrier,20200829153758943.mp4_163,0.122233,816.0,333.0,866.0,365.0
barrier,20200829153758943.mp4_132,0.850098,810.032,513.344,849.341,532.343
barrier,20200829153758943.mp4_132,0.631755,1700.44,550.67,1739.49,580.108
barrier,20200829153758943.mp4_132,0.216471,1707.0,578.0,1721.0,586.0
coast,20200829163250129_1.mp4_66,0.712077,967.758,458.437,1916.27,564.147
barrier,20200829163250129_1.mp4_66,0.472168,1281.57,546.0,1300.17,554.869
barrier,20200829163250129_1.mp4_66,0.465495,1424.0,538.0,1460.0,555.163
coast,20200829160701219_1.mp4_20,0.86735,0.0,210.54,1920.0,490.374
barrier,20200829160701219_1.mp4_20,0.351074,171.658,459.61,234.781,492.781
barrier,20200829160701219_1.mp4_274,0.902181,951.034,520.678,984.311,540.644
barrier,20200829160701219_1.mp4_274,0.429687,362.0,538.0,378.0,547.411
barrier,20200829160701219_1.mp4_274,0.205566,1288.0,511.0,1300.0,518.0
coast,20200829163250129_1.mp4_8,0.833984,0.0,353.415,1920.0,491.008
coast,20200829155313476.mp4_96,0.870768,0.0,221.388,1920.0,462.012
barrier,20200829155313476.mp4_96,0.846517,1082.08,387.29,1159.25,441.254
coast,20200829163250129_1.mp4_236,0.876628,27.9588,4.06164,1893.97,482.628
barrier,20200829163250129_1.mp4_236,0.827311,1511.4,434.794,1545.21,457.206
barrier,20200829163250129_1.mp4_236,0.810384,214.874,369.5,712.29,573.936
