label,img_id,confidence,xmin,ymin,xmax,ymax
coast,20200829160701219_1.mp4_33,0.687012,24.0,97.0,1920.0,402.0
barrier,20200829160701219_1.mp4_33,0.770996,457.0,325.0,519.0,373.0
barrier,20200829153758943.mp4_158,0.3125,597.0,421.0,637.0,453.0
barrier,20200829153758943.mp4_158,0.349121,1356.0,402.0,1384.0,420.0
barrier,20200829153758943.mp4_158,0.536133,792.0,421.0,816.0,448.0
coast,20200829153758943.mp4_158,0.5625,91.0,281.0,1919.0,490.0
barrier,20200829153758943.mp4_158,0.655273,454.0,414.0,502.0,469.0
barrier,20200829153758943.mp4_158,0.768555,138.0,437.0,166.0,461.0
coast,20200829163250129_1.mp4_52,0.651367,123.0,292.0,1893.0,512.0
barrier,20200829155313476.mp4_18,0.705566,1892.0,574.0,1920.0,606.0
barrier,20200829155313476.mp4_135,0.608887,178.0,442.0,544.0,548.0
coast,20200829155313476.mp4_135,0.701172,0.0,222.0,1920.0,537.0
coast,20200829153758943.mp4_100,0.36938499999999996,1386.0,449.0,1920.0,534.0
barrier,20200829153758943.mp4_100,0.468262,1403.0,441.0,1421.0,463.0
barrier,20200829153758943.mp4_100,0.5424800000000001,404.0,383.0,420.0,395.0
barrier,20200829153758943.mp4_100,0.5566409999999999,992.0,423.0,1006.0,436.0
barrier,20200829153758943.mp4_100,0.5922850000000001,1011.0,425.0,1025.0,439.0
barrier,20200829153758943.mp4_100,0.614258,979.0,422.0,992.0,435.0
barrier,20200829153758943.mp4_100,0.710449,961.0,422.0,974.0,434.0
barrier,20200829153758943.mp4_100,0.719238,1055.0,430.0,1069.0,441.0
barrier,20200829153758943.mp4_100,0.765137,449.0,368.0,467.0,396.0
barrier,20200829153758943.mp4_100,0.7875979999999999,654.0,385.0,676.0,412.0
barrier,20200829153758943.mp4_100,0.788574,482.0,366.0,502.0,394.0
barrier,20200829153758943.mp4_100,0.794434,336.0,357.0,362.0,385.0
barrier,20200829153758943.mp4_100,0.807129,780.0,392.0,802.0,422.0
barrier,20200829153758943.mp4_100,0.815918,738.0,389.0,758.0,415.0
barrier,20200829153758943.mp4_100,0.817383,613.0,382.0,637.0,410.0
barrier,20200829153758943.mp4_100,0.8266600000000001,371.0,360.0,399.0,394.0
barrier,20200829153758943.mp4_100,0.8378909999999999,527.0,372.0,551.0,402.0
barrier,20200829153758943.mp4_100,0.885742,700.0,384.0,722.0,412.0
barrier,20200829153758943.mp4_44,0.427734,1822.0,407.0,1838.0,423.0
barrier,20200829153758943.mp4_44,0.6601560000000001,42.0,506.0,166.0,573.0
barrier,20200829153758943.mp4_44,0.812988,1331.0,428.0,1355.0,441.0
barrier,20200829153758943.mp4_44,0.854492,1033.0,421.0,1109.0,468.0
barrier,20200829153758943.mp4_44,0.871094,853.0,404.0,917.0,468.0
barrier,20200829160701219_1.mp4_37,0.306396,560.0,522.0,568.0,531.0
barrier,20200829160701219_1.mp4_37,0.42675799999999997,390.0,527.0,402.0,538.0
barrier,20200829160701219_1.mp4_37,0.454346,194.0,534.0,206.0,546.0
barrier,20200829160701219_1.mp4_37,0.6987300000000001,497.0,521.0,507.0,532.0
barrier,20200829160701219_1.mp4_37,0.7436520000000001,460.0,522.0,470.0,533.0
barrier,20200829160701219_1.mp4_37,0.783691,834.0,508.0,969.0,558.0
coast,20200829163250129_1.mp4_206,0.6308590000000001,72.0,238.0,1646.0,512.0
barrier,20200829163250129_1.mp4_206,0.659668,1032.0,478.0,1056.0,492.0
barrier,20200829163250129_1.mp4_240,0.412109,1849.0,536.0,1907.0,580.0
barrier,20200829163250129_1.mp4_240,0.508301,1490.0,516.0,1524.0,544.0
barrier,20200829163250129_1.mp4_240,0.687012,1313.0,498.0,1423.0,536.0
barrier,20200829163250129_1.mp4_240,0.807129,1592.0,500.0,1652.0,540.0
barrier,20200829163250129_1.mp4_240,0.809082,396.0,536.0,422.0,550.0
coast,20200829163250129_1.mp4_240,0.823242,81.0,8.0,1920.0,559.0
barrier,20200829163250129_1.mp4_167,0.518555,908.0,512.0,930.0,524.0
coast,20200829163250129_1.mp4_167,0.6621090000000001,18.0,337.0,1920.0,563.0
barrier,20200829153758943.mp4_65,0.790039,1461.0,500.0,1515.0,522.0
barrier,20200829153758943.mp4_65,0.8251950000000001,1344.0,486.0,1420.0,526.0
barrier,20200829163250129_1.mp4_272,0.32568400000000003,1352.0,384.0,1676.0,488.0
barrier,20200829163250129_1.mp4_272,0.5039060000000001,1638.0,388.0,1904.0,482.0
barrier,20200829163250129_1.mp4_272,0.576172,622.0,415.0,1324.0,583.0
barrier,20200829163250129_1.mp4_272,0.612305,184.0,374.0,554.0,488.0
coast,20200829163250129_1.mp4_272,0.860352,34.0,0.0,1920.0,574.0
coast,20200829160701219_1.mp4_113,0.451904,70.0,478.0,1102.0,580.0
coast,20200829160701219_1.mp4_23,0.6206050000000001,55.0,340.0,1895.0,490.0
barrier,20200829160701219_1.mp4_253,0.478516,1063.0,404.0,1077.0,418.0
coast,20200829163250129_1.mp4_188,0.6972659999999999,190.0,254.0,1812.0,546.0
barrier,20200829163250129_1.mp4_188,0.7250979999999999,1278.0,479.0,1360.0,510.0
coast,20200829155313476.mp4_54,0.602051,52.0,270.0,1890.0,530.0
barrier,20200829155313476.mp4_54,0.629883,1113.0,487.0,1155.0,544.0
coast,20200829163250129_1.mp4_259,0.854492,42.0,0.0,1920.0,538.0
barrier,20200829163250129_1.mp4_259,0.43725600000000003,1807.0,395.0,1867.0,443.0
barrier,20200829163250129_1.mp4_259,0.523438,50.0,434.0,246.0,513.0
barrier,20200829163250129_1.mp4_259,0.547852,532.0,404.0,834.0,516.0
barrier,20200829163250129_1.mp4_259,0.6308590000000001,1116.0,389.0,1346.0,474.0
barrier,20200829163250129_1.mp4_259,0.7124020000000001,1480.0,407.0,1540.0,452.0
barrier,20200829163250129_1.mp4_267,0.45556599999999997,1820.0,395.0,1882.0,425.0
barrier,20200829163250129_1.mp4_267,0.5610350000000001,893.0,380.0,1231.0,491.0
barrier,20200829163250129_1.mp4_267,0.6601560000000001,7.0,345.0,663.0,583.0
barrier,20200829163250129_1.mp4_267,0.710449,1390.0,312.0,1854.0,460.0
coast,20200829163250129_1.mp4_267,0.8261719999999999,62.0,0.0,1920.0,519.0
