label,img_id,confidence,xmin,ymin,xmax,ymax
barrier,20200829163250129_1.mp4_306,0.168233,56.0553,438.0,154.417,522.0
barrier,20200829163250129_1.mp4_306,0.16805,575.799,200.6,589.4,211.4
barrier,20200829163250129_1.mp4_306,0.131042,1261.32,787.545,1439.59,847.545
barrier,20200829163250129_1.mp4_306,0.0769857,0.0,505.761,121.605,697.852
coast,20200829160701219_1.mp4_70,0.806153,16.7567,253.41,604.464,391.132
barrier,20200829160701219_1.mp4_70,0.121745,1019.0,448.0,1043.0,465.0
barrier,20200829160701219_1.mp4_260,0.830403,777.36,404.68,797.944,417.972
coast,20200829160701219_1.mp4_217,0.809896,846.438,162.902,1917.45,338.79
barrier,20200829160701219_1.mp4_217,0.101563,345.578,1009.96,374.511,1030.96
barrier,20200829160701219_1.mp4_217,0.0906373,305.909,360.0,389.327,389.0
coast,20200829163250129_1.mp4_21,0.859049,1.33384,371.033,1919.0,533.328
barrier,20200829163250129_1.mp4_21,0.131632,1528.73,1064.43,1552.7,1079.28
barrier,20200829163250129_1.mp4_21,0.0617677,1862.0,581.0,1902.0,610.0
barrier,20200829155313476.mp4_7,0.825521,166.068,403.051,191.932,423.621
coast,20200829155313476.mp4_7,0.532959,740.974,353.514,1777.53,428.964
barrier,20200829155313476.mp4_7,0.361165,1571.0,404.0,1585.0,412.721
barrier,20200829155313476.mp4_7,0.299154,1440.51,402.838,1463.49,413.162
barrier,20200829155313476.mp4_7,0.146647,1472.0,398.0,1490.0,411.0
barrier,20200829155313476.mp4_7,0.120707,199.172,441.0,214.828,450.828
barrier,20200829155313476.mp4_7,0.11556,811.225,562.49,1154.9,723.51
barrier,20200829155313476.mp4_7,0.0929363,1568.0,363.0,1824.0,415.0
barrier,20200829155313476.mp4_7,0.0865887,165.0,443.0,181.0,452.0
barrier,20200829155313476.mp4_7,0.0511067,1534.0,404.0,1544.0,412.0
coast,20200829160701219_1.mp4_150,0.630371,17.9556,432.606,886.637,529.128
barrier,20200829160701219_1.mp4_150,0.109049,1829.0,808.0,1861.0,830.0
coast,20200829160701219_1.mp4_21,0.849609,2.00345,92.532,1915.63,439.408
barrier,20200829160701219_1.mp4_21,0.286784,330.679,389.321,347.321,399.321
barrier,20200829160701219_1.mp4_21,0.192139,1612.78,718.521,1848.07,842.521
barrier,20200829160701219_1.mp4_21,0.163818,1085.72,1053.28,1134.28,1080.0
barrier,20200829160701219_1.mp4_21,0.101135,1612.44,557.609,1880.09,671.855
barrier,20200829160701219_1.mp4_21,0.0863443,1116.0,318.0,1128.0,326.0
barrier,20200829153758943.mp4_84,0.674805,1715.94,257.557,1738.73,278.394
barrier,20200829153758943.mp4_84,0.557943,1343.06,278.939,1360.94,296.972
barrier,20200829153758943.mp4_84,0.379232,1027.79,290.897,1040.0,303.467
barrier,20200829153758943.mp4_84,0.249064,68.5265,311.473,110.527,339.0
barrier,20200829153758943.mp4_84,0.221964,984.829,293.0,1000.0,304.0
barrier,20200829153758943.mp4_84,0.179443,1001.77,314.883,1018.0,324.0
barrier,20200829153758943.mp4_84,0.144043,593.0,319.0,603.0,326.0
barrier,20200829153758943.mp4_84,0.07666,141.0,413.0,161.0,425.0
barrier,20200829153758943.mp4_84,0.057658,1513.0,276.0,1525.0,288.0
coast,20200829153758943.mp4_84,0.0509745,14.0,302.771,96.7292,391.355
barrier,20200829155313476.mp4_8,0.743815,70.8626,460.45,91.1374,472.922
coast,20200829155313476.mp4_8,0.612956,553.255,365.307,1911.29,464.426
barrier,20200829155313476.mp4_8,0.424235,1775.93,412.557,1792.95,425.067
barrier,20200829155313476.mp4_8,0.181193,190.572,471.429,212.285,488.429
barrier,20200829155313476.mp4_8,0.156962,472.649,497.883,497.117,512.0
barrier,20200829155313476.mp4_8,0.124145,417.455,435.382,448.545,456.309
barrier,20200829155313476.mp4_8,0.0956217,1495.0,421.0,1509.0,431.0
barrier,20200829153758943.mp4_57,0.884114,1506.04,322.408,1629.3,443.932
barrier,20200829153758943.mp4_57,0.254883,1625.0,409.0,1665.0,438.0
barrier,20200829153758943.mp4_57,0.174479,1137.0,444.0,1147.0,450.0
coast,20200829153758943.mp4_57,0.0878905,0.799074,457.0,304.607,488.402
barrier,20200829153758943.mp4_57,0.0645347,1256.0,509.0,1290.0,526.0
barrier,20200829160701219_1.mp4_308,0.095215,354.0,589.0,380.0,605.0
barrier,20200829160701219_1.mp4_308,0.0792645,686.0,552.0,716.0,568.785
barrier,20200829160701219_1.mp4_308,0.0531413,1500.0,553.0,1526.0,566.0
barrier,20200829163250129_1.mp4_198,0.843425,224.563,348.054,431.103,448.565
barrier,20200829163250129_1.mp4_198,0.82845,1191.84,401.238,1550.91,549.748
coast,20200829163250129_1.mp4_198,0.789388,17.8041,65.033,1902.8,454.65
barrier,20200829163250129_1.mp4_198,0.551839,1090.28,409.425,1127.09,430.404
barrier,20200829163250129_1.mp4_198,0.302246,121.57,419.0,153.861,434.715
barrier,20200829163250129_1.mp4_198,0.205933,1347.73,779.107,1641.75,898.524
barrier,20200829163250129_1.mp4_198,0.176046,874.998,387.666,923.336,410.334
barrier,20200829163250129_1.mp4_198,0.099284,406.0,549.0,482.0,595.0
barrier,20200829163250129_1.mp4_198,0.0904947,944.0,410.0,966.0,423.0
barrier,20200829163250129_1.mp4_198,0.0900269,620.98,938.197,1005.02,1080.0
coast,20200829160701219_1.mp4_99,0.807129,25.7953,292.454,764.96,426.115
barrier,20200829160701219_1.mp4_99,0.115641,688.0,400.0,704.0,409.0
barrier,20200829160701219_1.mp4_99,0.062378,722.0,628.0,750.0,649.0
coast,20200829163250129_1.mp4_127,0.839518,33.5708,348.595,1912.78,611.597
barrier,20200829163250129_1.mp4_127,0.453186,1384.48,558.537,1406.45,566.087
barrier,20200829163250129_1.mp4_127,0.38147,1306.77,556.75,1327.42,568.0
barrier,20200829163250129_1.mp4_127,0.105164,1823.58,1070.76,1844.42,1080.0
barrier,20200829163250129_1.mp4_127,0.0754393,375.0,618.0,391.0,630.0
coast,20200829155313476.mp4_46,0.755534,17.4106,395.902,1920.0,587.593
barrier,20200829155313476.mp4_46,0.318115,1739.85,542.932,1793.85,601.068
barrier,20200829153758943.mp4_37,0.929362,545.018,418.37,592.982,465.958
barrier,20200829153758943.mp4_37,0.872884,661.073,409.699,750.96,468.312
barrier,20200829153758943.mp4_37,0.678955,1068.83,380.828,1089.17,392.206
coast,20200829153758943.mp4_37,0.434123,1007.14,213.011,1908.44,434.292
barrier,20200829153758943.mp4_37,0.42041,1194.46,309.001,1259.38,378.076
barrier,20200829153758943.mp4_37,0.342448,65.8783,540.285,187.485,592.707
barrier,20200829153758943.mp4_37,0.290731,360.668,350.342,468.766,516.051
coast,20200829153758943.mp4_37,0.224162,17.3592,333.455,587.571,603.295
barrier,20200829153758943.mp4_17,0.756022,713.52,452.584,742.48,477.584
barrier,20200829153758943.mp4_17,0.708985,1380.06,407.798,1445.42,441.91
barrier,20200829153758943.mp4_17,0.652507,1766.6,373.945,1825.39,404.055
barrier,20200829153758943.mp4_17,0.454061,1658.74,344.54,1726.86,404.821
coast,20200829153758943.mp4_17,0.445679,16.4709,330.385,1166.91,608.472
coast,20200829153758943.mp4_17,0.360982,1366.42,336.474,1849.11,453.605
barrier,20200829153758943.mp4_17,0.247762,1453.0,368.103,1525.97,429.38
barrier,20200829153758943.mp4_17,0.131673,164.0,570.0,176.0,577.0
barrier,20200829153758943.mp4_17,0.0757037,140.118,363.547,370.912,478.938
coast,20200829163250129_1.mp4_3,0.816406,1168.97,377.009,1911.68,510.338
coast,20200829155313476.mp4_180,0.867676,1124.52,185.249,1906.29,385.323
barrier,20200829155313476.mp4_180,0.289307,78.8228,618.392,102.392,630.0
barrier,20200829155313476.mp4_180,0.274862,325.794,525.332,351.966,544.188
barrier,20200829155313476.mp4_180,0.187968,476.0,514.0,488.0,522.0
barrier,20200829155313476.mp4_180,0.161397,291.804,540.804,303.804,550.0
barrier,20200829155313476.mp4_180,0.15332,144.381,603.587,159.206,616.0
barrier,20200829155313476.mp4_180,0.080363,51.0,641.0,63.0,648.0
barrier,20200829160701219_1.mp4_11,0.107992,1272.0,331.0,1304.0,346.0
barrier,20200829160701219_1.mp4_11,0.0662433,1350.0,326.0,1378.0,344.0
barrier,20200829153758943.mp4_121,0.899902,967.754,485.346,1073.9,521.319
coast,20200829153758943.mp4_121,0.702474,5.96918,421.427,804.931,523.908
barrier,20200829153758943.mp4_121,0.34847,123.075,496.383,151.541,514.0
barrier,20200829153758943.mp4_121,0.221558,654.365,495.841,673.636,506.159
coast,20200829153758943.mp4_121,0.210531,1058.03,456.481,1536.94,513.037
barrier,20200829153758943.mp4_121,0.174378,156.869,496.869,172.868,511.0
barrier,20200829153758943.mp4_121,0.125224,195.548,499.774,212.452,511.226
coast,20200829153758943.mp4_121,0.110636,0.0,0.0,689.119,89.5932
barrier,20200829153758943.mp4_121,0.103027,688.0,498.0,698.0,506.0
barrier,20200829153758943.mp4_121,0.0906068,220.434,497.0,248.434,513.566
barrier,20200829153758943.mp4_121,0.0790813,1501.58,516.889,1907.45,758.572
coast,20200829160701219_1.mp4_107,0.44279,75.3963,468.377,570.81,519.63
barrier,20200829160701219_1.mp4_107,0.166077,1851.06,516.687,1894.27,537.27
barrier,20200829160701219_1.mp4_107,0.0721437,1417.0,474.0,1447.0,486.0
coast,20200829160701219_1.mp4_141,0.545329,110.89,473.223,734.392,536.034
barrier,20200829160701219_1.mp4_141,0.110433,40.0,512.0,72.0,528.0
barrier,20200829160701219_1.mp4_282,0.893229,1033.01,499.342,1082.99,538.658
barrier,20200829160701219_1.mp4_282,0.349853,575.894,511.854,593.96,522.755
coast,20200829163250129_1.mp4_168,0.833008,0.0,210.793,1920.0,469.405
barrier,20200829163250129_1.mp4_168,0.693197,1090.34,395.171,1124.73,416.293
barrier,20200829163250129_1.mp4_168,0.316203,641.173,348.691,689.445,374.346
barrier,20200829163250129_1.mp4_168,0.211873,211.474,322.737,240.0,341.321
barrier,20200829163250129_1.mp4_168,0.071696,1024.0,388.0,1038.0,397.0
barrier,20200829163250129_1.mp4_168,0.0574239,0.0,760.948,98.8733,902.589
coast,20200829160701219_2.mp4_46,0.748372,1147.76,403.995,1916.72,504.041
barrier,20200829160701219_1.mp4_41,0.863281,826.2,387.06,916.449,436.913
barrier,20200829160701219_1.mp4_41,0.219004,1122.72,374.905,1137.09,382.095
barrier,20200829160701219_1.mp4_41,0.141703,930.0,410.748,969.496,436.0
barrier,20200829160701219_1.mp4_41,0.138102,712.0,419.0,722.0,425.0
barrier,20200829160701219_1.mp4_41,0.11027,902.782,296.713,956.539,335.287
coast,20200829153758943.mp4_160,0.874349,10.6329,146.967,1920.0,444.687
barrier,20200829153758943.mp4_160,0.405721,85.447,430.78,141.319,465.969
barrier,20200829153758943.mp4_160,0.339111,159.479,433.479,188.521,453.38
barrier,20200829153758943.mp4_160,0.114421,1088.0,359.0,1100.0,367.0
barrier,20200829153758943.mp4_75,0.894857,1418.44,418.022,1473.56,444.967
barrier,20200829153758943.mp4_75,0.873372,1179.08,426.67,1246.97,464.985
barrier,20200829153758943.mp4_75,0.055298,300.0,499.0,310.0,507.0
coast,20200829155313476.mp4_76,0.759114,35.726,395.051,830.716,504.781
barrier,20200829155313476.mp4_76,0.632406,765.624,418.563,790.708,435.271
barrier,20200829155313476.mp4_76,0.147034,802.0,423.736,814.0,430.264
coast,20200829163250129_1.mp4_6,0.846354,32.6696,281.993,1920.0,453.67
barrier,20200829163250129_1.mp4_6,0.217692,1910.65,550.647,1919.35,563.353
barrier,20200829163250129_1.mp4_6,0.0950724,892.604,710.655,1118.7,829.991
barrier,20200829163250129_1.mp4_6,0.0509033,804.691,607.115,847.309,621.442
barrier,20200829163250129_1.mp4_6,0.0506593,1313.0,1026.0,1407.0,1064.0
coast,20200829160701219_1.mp4_163,0.626953,188.189,443.809,640.601,493.395
coast,20200829160701219_1.mp4_164,0.442708,2.50607,483.173,402.65,527.686
barrier,20200829160701219_1.mp4_164,0.187073,368.864,487.864,382.864,498.0
barrier,20200829160701219_1.mp4_164,0.139648,1264.0,428.0,1276.0,437.0
barrier,20200829160701219_1.mp4_164,0.120687,1635.0,396.0,1659.0,412.0
barrier,20200829160701219_1.mp4_164,0.065389,958.0,453.0,968.0,460.0
coast,20200829160701219_1.mp4_65,0.351104,38.5771,468.764,441.581,533.104
barrier,20200829160701219_1.mp4_65,0.26001,1309.35,559.412,1333.47,572.882
barrier,20200829160701219_1.mp4_65,0.09847,858.0,489.0,870.0,496.0
barrier,20200829160701219_1.mp4_65,0.0657551,81.8688,472.302,223.527,520.396
barrier,20200829160701219_1.mp4_65,0.065389,542.0,550.0,572.0,566.0
barrier,20200829153758943.mp4_45,0.91569,980.106,399.099,1028.58,455.862
barrier,20200829153758943.mp4_45,0.874675,1171.4,435.014,1255.29,476.986
barrier,20200829153758943.mp4_45,0.817871,1457.16,456.356,1478.84,468.948
barrier,20200829153758943.mp4_45,0.464193,1827.14,397.097,1886.99,496.503
barrier,20200829153758943.mp4_45,0.189535,1581.61,482.0,1613.87,499.0
barrier,20200829153758943.mp4_45,0.119629,1747.0,487.0,1805.0,512.0
barrier,20200829153758943.mp4_45,0.09375,1336.0,465.0,1350.0,475.0
barrier,20200829153758943.mp4_45,0.0529787,1657.0,488.0,1679.0,505.0
coast,20200829160701219_2.mp4_1,0.457357,1187.81,358.743,1875.77,418.542
barrier,20200829160701219_2.mp4_1,0.24821,610.289,591.144,655.141,616.57
barrier,20200829153758943.mp4_112,0.890625,1620.09,326.474,1647.91,362.526
barrier,20200829153758943.mp4_112,0.847005,1781.34,310.024,1829.3,359.982
barrier,20200829153758943.mp4_112,0.648275,395.361,354.151,422.217,379.004
barrier,20200829153758943.mp4_112,0.407064,425.988,422.214,498.694,451.305
barrier,20200829153758943.mp4_112,0.297038,329.29,427.355,374.0,453.355
barrier,20200829153758943.mp4_112,0.209574,1144.99,583.712,1186.72,603.144
barrier,20200829153758943.mp4_112,0.0825197,1667.0,345.0,1681.0,354.0
barrier,20200829153758943.mp4_112,0.072469,202.0,384.0,216.0,395.0
barrier,20200829153758943.mp4_112,0.0541993,1644.0,360.0,1656.0,368.0
coast,20200829160701219_1.mp4_18,0.897786,0.67984,156.789,1905.36,451.686
barrier,20200829160701219_1.mp4_18,0.874674,444.897,424.448,508.406,462.216
barrier,20200829160701219_1.mp4_18,0.419149,868.929,411.464,887.071,419.452
barrier,20200829160701219_1.mp4_18,0.293579,643.714,420.0,662.572,428.143
barrier,20200829160701219_1.mp4_18,0.187174,1641.1,715.61,1850.51,865.646
barrier,20200829160701219_1.mp4_18,0.111226,567.576,420.0,586.424,432.0
barrier,20200829160701219_1.mp4_18,0.0643717,94.7042,814.426,282.886,929.377
barrier,20200829153758943.mp4_50,0.902181,752.087,454.406,818.61,526.574
barrier,20200829153758943.mp4_50,0.897135,1013.66,480.326,1086.68,526.339
barrier,20200829153758943.mp4_50,0.846517,1107.09,491.701,1130.27,505.633
barrier,20200829153758943.mp4_50,0.367676,1761.52,456.877,1775.56,470.561
barrier,20200829153758943.mp4_50,0.322428,317.485,544.0,330.0,552.257
barrier,20200829153758943.mp4_50,0.11263,1703.0,457.0,1737.0,476.0
barrier,20200829153758943.mp4_50,0.108887,1220.0,582.0,1240.0,592.0
coast,20200829160701219_1.mp4_216,0.815755,792.488,274.75,1920.0,474.964
coast,20200829160701219_1.mp4_216,0.0896302,567.396,438.993,880.216,490.403
barrier,20200829160701219_1.mp4_216,0.0591633,590.0,542.0,606.0,550.0
coast,20200829160701219_1.mp4_62,0.615641,6.10813,388.704,849.798,494.534
barrier,20200829160701219_1.mp4_62,0.201741,69.453,415.0,201.137,449.0
barrier,20200829160701219_1.mp4_62,0.0677896,55.8577,39.9052,83.1897,62.0948
barrier,20200829160701219_1.mp4_62,0.0555827,278.0,453.0,288.0,460.0
barrier,20200829163250129_1.mp4_85,0.891764,1463.0,439.024,1544.37,469.944
barrier,20200829163250129_1.mp4_85,0.878255,1230.01,454.347,1289.99,481.953
barrier,20200829163250129_1.mp4_85,0.865072,164.399,497.019,189.601,509.981
coast,20200829163250129_1.mp4_85,0.792969,32.7923,328.613,1920.0,519.672
barrier,20200829160701219_1.mp4_102,0.090332,1235.0,609.0,1245.0,616.0
barrier,20200829155313476.mp4_78,0.703451,948.224,409.148,971.776,422.852
coast,20200829155313476.mp4_78,0.630208,11.5488,346.797,964.675,456.743
barrier,20200829155313476.mp4_78,0.229899,947.37,380.0,968.63,396.945
barrier,20200829155313476.mp4_78,0.206482,1519.76,385.259,1534.76,396.0
barrier,20200829155313476.mp4_78,0.171041,1534.97,416.0,1561.03,428.0
coast,20200829160701219_1.mp4_61,0.349121,20.0,404.036,476.8,456.982
barrier,20200829155313476.mp4_14,0.421387,1720.24,605.205,1790.96,634.795
barrier,20200829155313476.mp4_14,0.346924,1507.75,603.625,1574.0,633.124
barrier,20200829153758943.mp4_1,0.871907,1477.65,407.988,1571.68,459.012
barrier,20200829153758943.mp4_1,0.839681,687.804,302.808,872.266,451.352
barrier,20200829153758943.mp4_1,0.507324,1002.71,387.139,1021.29,397.0
coast,20200829153758943.mp4_1,0.457845,2.96267,261.087,970.692,517.32
barrier,20200829153758943.mp4_1,0.154378,1224.52,354.524,1263.48,391.476
barrier,20200829153758943.mp4_1,0.101237,1700.0,388.0,1736.0,405.0
coast,20200829153758943.mp4_1,0.0992839,1220.59,264.535,1908.48,422.956
barrier,20200829153758943.mp4_1,0.0568847,1093.0,362.0,1123.0,396.0
coast,20200829163250129_1.mp4_17,0.866048,16.988,265.329,1920.0,421.003
barrier,20200829163250129_1.mp4_17,0.058675,1377.0,415.0,1399.0,430.0
barrier,20200829163250129_1.mp4_17,0.0525717,1818.0,430.0,1840.0,444.0
barrier,20200829153758943.mp4_138,0.731933,960.157,310.424,996.469,347.929
barrier,20200829153758943.mp4_138,0.605062,1367.17,334.755,1384.83,353.05
barrier,20200829153758943.mp4_138,0.215149,1409.68,371.839,1428.0,382.161
barrier,20200829153758943.mp4_138,0.143392,977.0,348.0,990.0,357.0
barrier,20200829153758943.mp4_138,0.101725,344.0,349.0,370.0,366.0
barrier,20200829153758943.mp4_138,0.0568847,1862.0,353.0,1878.0,366.0
coast,20200829160701219_1.mp4_16,0.880859,7.73891,222.783,1912.93,503.61
barrier,20200829160701219_1.mp4_16,0.236491,1645.92,748.007,1857.16,936.917
barrier,20200829160701219_1.mp4_16,0.18042,1112.0,417.0,1124.0,425.238
barrier,20200829160701219_1.mp4_16,0.0633137,270.0,472.0,284.0,482.0
coast,20200829163250129_1.mp4_40,0.853841,0.333969,354.065,1915.37,554.983
barrier,20200829163250129_1.mp4_40,0.0766193,1408.0,1041.0,1490.0,1073.0
coast,20200829163250129_1.mp4_35,0.812337,89.6151,320.748,1907.35,586.989
barrier,20200829163250129_1.mp4_35,0.164937,1887.46,587.538,1917.0,630.462
barrier,20200829163250129_1.mp4_35,0.0532633,848.0,524.0,862.0,532.0
coast,20200829160701219_1.mp4_181,0.503255,8.83441,415.414,500.591,458.301
barrier,20200829160701219_1.mp4_181,0.375732,457.983,439.322,473.339,449.339
barrier,20200829160701219_1.mp4_181,0.26473,437.396,603.396,466.604,622.604
barrier,20200829160701219_1.mp4_181,0.208415,555.687,657.374,583.687,685.687
barrier,20200829160701219_1.mp4_181,0.0718993,518.0,456.0,530.0,462.0
barrier,20200829155313476.mp4_22,0.0544637,1882.45,411.801,1916.52,452.45
barrier,20200829153758943.mp4_36,0.871908,852.125,395.387,921.243,445.269
barrier,20200829153758943.mp4_36,0.834147,702.696,393.06,747.988,436.94
barrier,20200829153758943.mp4_36,0.500651,1237.64,392.546,1254.36,402.454
coast,20200829153758943.mp4_36,0.441569,28.2134,269.818,663.511,556.981
coast,20200829153758943.mp4_36,0.334961,1192.78,267.571,1906.57,430.286
barrier,20200829153758943.mp4_36,0.309774,561.818,333.678,637.151,449.845
barrier,20200829153758943.mp4_36,0.180379,1430.66,858.915,1803.57,1075.54
barrier,20200829153758943.mp4_36,0.138387,35.775,313.209,386.409,467.152
barrier,20200829153758943.mp4_36,0.0925497,1689.46,294.386,1772.84,378.686
coast,20200829163250129_1.mp4_250,0.884929,28.7059,1.32573,1908.67,480.349
barrier,20200829163250129_1.mp4_250,0.84554,721.334,380.961,828.585,467.439
barrier,20200829163250129_1.mp4_250,0.757975,978.451,395.224,1052.62,435.693
barrier,20200829163250129_1.mp4_250,0.739584,532.091,400.697,661.98,450.949
barrier,20200829163250129_1.mp4_250,0.719726,266.98,416.752,396.902,467.17
barrier,20200829163250129_1.mp4_250,0.480306,1723.56,364.434,1815.87,405.28
barrier,20200829163250129_1.mp4_250,0.361002,412.426,415.426,526.198,463.525
barrier,20200829163250129_1.mp4_250,0.29186,1448.39,377.303,1526.85,408.76
barrier,20200829163250129_1.mp4_250,0.244629,849.498,405.498,898.502,436.502
barrier,20200829163250129_1.mp4_250,0.223145,1816.0,380.0,1848.0,399.0
barrier,20200829163250129_1.mp4_250,0.218363,1605.07,375.342,1684.6,405.164
barrier,20200829163250129_1.mp4_250,0.166992,146.307,418.822,249.621,465.521
barrier,20200829163250129_1.mp4_250,0.118408,1613.0,434.0,1625.0,442.0
barrier,20200829163250129_1.mp4_250,0.0972493,1318.0,391.0,1376.0,416.0
barrier,20200829163250129_1.mp4_250,0.056966,958.0,420.0,986.0,440.0
coast,20200829155313476.mp4_114,0.822266,17.2019,420.047,1914.06,667.295
barrier,20200829155313476.mp4_114,0.0568847,521.0,593.0,559.0,614.0
coast,20200829163250129_1.mp4_210,0.836751,18.4906,173.812,1902.17,600.19
barrier,20200829163250129_1.mp4_210,0.498006,809.36,453.454,848.364,478.988
barrier,20200829163250129_1.mp4_210,0.402018,1428.76,383.127,1463.75,405.055
barrier,20200829163250129_1.mp4_210,0.150635,1534.0,397.0,1552.0,410.0
barrier,20200829163250129_1.mp4_210,0.130208,129.857,376.428,401.857,548.572
barrier,20200829163250129_1.mp4_210,0.082194,694.0,440.0,768.0,478.0
barrier,20200829160701219_2.mp4_11,0.893717,522.348,290.694,728.98,473.3
coast,20200829160701219_2.mp4_11,0.079773,517.658,272.484,728.342,495.233
barrier,20200829160701219_1.mp4_256,0.741211,898.865,435.741,918.491,446.875
barrier,20200829160701219_1.mp4_256,0.111511,241.715,65.7148,252.855,75.2852
barrier,20200829160701219_1.mp4_256,0.093343,110.0,470.0,160.0,496.0
barrier,20200829160701219_1.mp4_256,0.0666097,315.0,452.0,333.0,463.0
